timestamp;gyro-alpha;gyro-beta;gyro-gamma;accel-x;accel-y;accel-z
1445419164367;290.2121887207031;-86.26411437988281;-6.6211748123168945;1.53668212890625;-10.866744995117188;1.0924530029296875
1445419164393;290.4497375488281;-86.43850708007812;-6.371559143066406;3.1645965576171875;-10.356796264648438;0.1510162353515625
1445419164437;291.5386962890625;-87.49693298339844;-6.192505836486816;1.9093475341796875;-10.08221435546875;0.0333404541015625
1445419164493;294.3572692871094;-90.4720458984375;-6.141677379608154;0.3795013427734375;-11.10211181640625;-0.2804718017578125
1445419164498;294.3572692871094;-90.4720458984375;-6.141677379608154;0.3795013427734375;-11.10211181640625;-0.2804718017578125
1445419164527;296.20257568359375;-93.07501220703125;-5.8139166831970215;0.34027099609375;-10.964813232421875;-0.3785400390625
1445419164560;297.1371154785156;-95.28437042236328;-5.4371843338012695;0.4383392333984375;-10.5333251953125;-0.7315826416015625
1445419164595;296.9866943359375;-96.04385375976562;-5.275166034698486;0.1441497802734375;-10.042984008789062;-0.3197021484375
1445419164625;296.0841979980469;-97.0420150756836;-5.000525951385498;0.6148681640625;-8.807342529296875;0.4059906005859375
1445419164658;294.6465148925781;-97.13831329345703;-4.985354423522949;1.222869873046875;-8.611221313476562;0.386383056640625
1445419164694;293.6652526855469;-96.68670654296875;-5.101010322570801;1.36016845703125;-8.630828857421875;0.2686920166015625
1445419164726;290.9815673828125;-94.8741226196289;-5.376516819000244;1.18365478515625;-8.238555908203125;-0.0451202392578125
1445419164760;288.1820373535156;-92.89041137695312;-5.7640838623046875;1.36016845703125;-8.218948364257812;-0.2020263671875
1445419164791;286.6249694824219;-92.0029067993164;-6.028759479522705;1.732818603515625;-8.748504638671875;0.0921783447265625
1445419164826;283.851806640625;-90.94334411621094;-6.556232929229736;3.3018798828125;-15.358184814453125;-1.712249755859375
1445419164856;282.7098388671875;-90.42948150634766;-6.834275722503662;0.654083251953125;-11.357070922851562;1.1120758056640625
1445419164890;282.69793701171875;-89.885009765625;-6.469933032989502;1.8897247314453125;-9.042709350585938;1.7789306640625
1445419164923;281.7239685058594;-90.19361877441406;-6.664858341217041;2.4585113525390625;-9.533035278320312;0.052947998046875
1445419164959;280.1197509765625;-89.93882751464844;-7.120397567749023;1.928955078125;-10.572540283203125;0.935546875
1445419164989;278.388916015625;-89.23157501220703;-7.611292362213135;1.9485626220703125;-10.474472045898438;1.0924530029296875
1445419165022;277.5838623046875;-88.28235626220703;-7.710858345031738;0.7913818359375;-9.68994140625;1.32781982421875
1445419165054;277.3088073730469;-87.80987548828125;-7.699907302856445;0.7913818359375;-9.68994140625;0.994384765625
1445419165087;276.98455810546875;-86.73343658447266;-7.674110412597656;1.3993988037109375;-10.121444702148438;0.4059906005859375
1445419165121;276.8070068359375;-86.31013488769531;-7.7304911613464355;0.6737060546875;-10.31756591796875;0.111785888671875
1445419165153;276.0000305175781;-85.84138488769531;-8.01968002319336;0.595245361328125;-10.239120483398438;0.24908447265625
1445419165187;274.8716735839844;-85.69258117675781;-8.409960746765137;0.987518310546875;-9.807632446289062;0.562896728515625
1445419165221;274.2204284667969;-85.53907775878906;-8.621729850769043;1.2621002197265625;-10.494094848632812;0.19024658203125
1445419165253;273.0635681152344;-85.21487426757812;-9.138736724853516;1.0071258544921875;-10.611770629882812;0.24908447265625
1445419165285;271.94000244140625;-85.06177520751953;-9.648611068725586;-0.9345855712890625;-11.004043579101562;-0.3197021484375
