sep=;
timestamp;gyro-alpha;gyro-beta;gyro-gamma;accel-x;accel-y;accel-z
1445420841065;318.51763916015625;-96.64705657958984;-7.89354944229126;1.438629150390625;-11.553207397460938;3.7010345458984375
1445420841101;318.1763000488281;-92.07994842529297;-7.711904048919678;-1.4837646484375;-11.023651123046875;-0.0451202392578125
1445420841130;317.5112609863281;-90.71587371826172;-7.123439788818359;0.1833648681640625;-10.297958374023438;0.7394256591796875
1445420841164;318.16168212890625;-89.32760620117188;-6.3667378425598145;1.3209381103515625;-9.101547241210938;1.641632080078125
1445420841197;319.818359375;-86.06743621826172;-5.043606758117676;2.0270233154296875;-9.00347900390625;1.190521240234375
1445420841230;321.4613342285156;-82.97675323486328;-4.940093517303467;2.242767333984375;-9.572265625;0.6021270751953125
1445420841264;322.382080078125;-81.68840789794922;-5.215662002563477;0.987518310546875;-9.376129150390625;1.072845458984375
1445420841296;323.4078369140625;-79.11180877685547;-5.928536891937256;0.5756378173828125;-9.258453369140625;1.7985382080078125
1445420841329;324.0174560546875;-76.48804473876953;-6.745955944061279;1.3209381103515625;-9.670333862304688;0.9159393310546875
1445420841361;324.18505859375;-75.25498962402344;-7.284569263458252;1.7720489501953125;-10.415634155273438;1.0336151123046875
1445420841396;324.46844482421875;-73.1806640625;-8.660944938659668;0.8502197265625;-10.5333251953125;1.5435638427734375
1445420841428;324.6756591796875;-72.39019775390625;-9.33607292175293;0.987518310546875;-11.317855834960938;1.56317138671875
1445420841461;325.31878662109375;-71.3045425415039;-10.30198860168457;0.987518310546875;-11.27862548828125;1.5435638427734375
1445420841497;326.08026123046875;-70.91441345214844;-11.088748931884766;1.438629150390625;-11.27862548828125;0.2686920166015625
1445420841528;326.6342468261719;-70.9075698852539;-11.612567901611328;0.28143310546875;-13.67144775390625;-0.2608642578125
1445420841560;326.2623596191406;-71.33330535888672;-11.471019744873047;-0.85614013671875;-14.35791015625;-0.94732666015625
1445420841593;324.86395263671875;-74.29943084716797;-10.489471435546875;0.1245269775390625;-13.122268676757812;-1.712249755859375
1445420841626;324.3162841796875;-77.4183578491211;-10.014941215515137;3.0272979736328125;-11.847412109375;0.7198028564453125
1445420841658;323.15545654296875;-85.19036102294922;-9.28646183013916;4.0471954345703125;-11.847412109375;2.64190673828125
1445420841691;322.7540588378906;-91.92869567871094;-8.950291633605957;4.439453125;-12.435806274414062;1.9358367919921875
1445420841725;322.6834411621094;-94.72279357910156;-8.830035209655762;2.9096221923828125;-10.807907104492188;1.8966064453125
1445420841758;322.3442687988281;-98.83018493652344;-8.050389289855957;2.164306640625;-10.180282592773438;1.9750518798828125
1445420841790;321.2274475097656;-101.98711395263672;-7.098168849945068;1.0659637451171875;-7.57171630859375;0.9159393310546875
1445420841823;319.6247863769531;-104.16255950927734;-6.948400974273682;1.615142822265625;-6.1987762451171875;1.1512908935546875
1445420841856;314.909912109375;-108.11543273925781;-7.51446533203125;2.7919464111328125;-4.865081787109375;1.9946746826171875
1445420841889;312.63470458984375;-109.12569427490234;-8.143019676208496;3.1842041015625;-4.5708770751953125;1.56317138671875
1445420841923;309.78387451171875;-109.19330596923828;-9.147358894348145;3.0272979736328125;-5.29656982421875;0.7001953125
1445420841956;308.2743225097656;-106.40589141845703;-9.697874069213867;2.9684600830078125;-9.356521606445312;-1.96722412109375
1445420841990;307.8267822265625;-104.45536804199219;-9.577625274658203;3.046905517578125;-13.926422119140625;-8.949554443359375
1445420842022;308.42144775390625;-101.86824035644531;-9.04440975189209;3.0272979736328125;-12.9261474609375;-7.94927978515625
1445420842054;305.6355895996094;-102.20404052734375;-9.372204780578613;2.419281005859375;-10.749069213867188;-3.8697052001953125
1445420842088;304.4027404785156;-102.24617767333984;-9.264177322387695;5.6358642578125;-12.53387451171875;-1.6141815185546875
1445420842120;305.0344543457031;-102.9114990234375;-9.557104110717773;4.71405029296875;-11.21978759765625;-0.6138916015625
1445420842154;308.0737609863281;-103.1261978149414;-8.96743392944336;3.81182861328125;-6.9636993408203125;2.6222991943359375
1445420842188;310.4027404785156;-102.39653015136719;-8.354586601257324;4.0471954345703125;-6.8460235595703125;3.583343505859375
1445420842220;314.8817443847656;-98.32949829101562;-7.534255504608154;3.556854248046875;-9.866470336914062;1.9750518798828125
1445420842253;316.7873840332031;-93.21879577636719;-7.143277645111084;-0.326568603515625;-10.847137451171875;2.896881103515625
1445420842285;316.7188720703125;-91.61624145507812;-6.888148784637451;-1.3856964111328125;-10.5333251953125;2.661529541015625
1445420842318;316.8343811035156;-89.85842895507812;-6.422640800476074;0.5756378173828125;-10.435256958007812;1.072845458984375
1445420842352;317.6423034667969;-88.16267395019531;-5.912618637084961;0.6737060546875;-9.533035278320312;1.8377685546875
1445420842385;318.76922607421875;-84.66592407226562;-5.025407314300537;1.41900634765625;-9.180007934570312;1.0336151123046875
1445420842418;320.94354248046875;-81.5318832397461;-4.891101360321045;2.635040283203125;-9.258453369140625;0.896331787109375
1445420842451;322.2903747558594;-80.12212371826172;-5.224844455718994;1.3209381103515625;-9.297683715820312;1.2297515869140625
1445420842484;324.4466247558594;-77.46477508544922;-6.225992679595947;1.12481689453125;-9.434967041015625;1.582794189453125
1445420842516;324.85833740234375;-74.97112274169922;-7.364995002746582;0.7521514892578125;-9.788009643554688;0.621734619140625
1445420842550;324.8923645019531;-73.80120849609375;-7.999417304992676;0.8109893798828125;-10.297958374023438;0.6021270751953125
1445420842583;324.98486328125;-71.68861389160156;-9.265090942382812;0.3206634521484375;-10.8275146484375;1.2297515869140625
1445420842615;325.28216552734375;-70.43597412109375;-10.122689247131348;0.7325439453125;-11.239395141601562;1.0532379150390625
1445420842649;325.65557861328125;-70.19757843017578;-10.440735816955566;0.928680419921875;-11.200164794921875;0.5432891845703125
