sep=;
timestamp;gyro-alpha;gyro-beta;gyro-gamma;accel-x;accel-y;accel-z
1445424997565;306.0740966796875;-89.64961242675781;23.60906219482422;-1.9348602294921875;-6.179168701171875;0.13140869140625
1445424997598;305.4502868652344;-90.0552978515625;24.074148178100586;-2.1309967041015625;-5.3750152587890625;0.4256134033203125
1445424997632;304.4095153808594;-90.53887939453125;24.611833572387695;-2.856689453125;-7.061767578125;1.131683349609375
1445424997664;304.2989501953125;-90.38619995117188;24.452892303466797;-2.366363525390625;-9.12115478515625;1.2885894775390625
1445424997696;304.49346923828125;-89.99374389648438;23.750350952148438;-1.3660736083984375;-8.983871459960938;2.8576507568359375
1445424997730;306.5497741699219;-89.2548599243164;22.545276641845703;0.026458740234375;-7.493255615234375;1.56317138671875
1445424997762;307.6307067871094;-88.55403137207031;21.95915412902832;-0.542327880859375;-7.493255615234375;0.36676025390625
1445424997796;308.89178466796875;-87.96040344238281;21.81863784790039;-4.6611175537109375;-9.12115478515625;-2.26141357421875
1445424997830;309.4206848144531;-87.87201690673828;22.301244735717773;-6.95587158203125;-10.7098388671875;-1.2219085693359375
1445424997861;309.6788330078125;-86.64387512207031;23.314409255981445;-7.328521728515625;-10.729446411132812;-1.084625244140625
1445424997895;309.4519958496094;-85.54486083984375;23.76471519470215;-6.4459228515625;-13.1026611328125;-2.4379425048828125
1445424997929;309.9289855957031;-85.49520874023438;24.546382904052734;-7.3089141845703125;-13.691055297851562;-0.751190185546875
1445424997961;309.6764221191406;-85.23814392089844;25.07176399230957;-7.4265899658203125;-12.337738037109375;-0.5354461669921875
1445424997994;308.45501708984375;-85.30887603759766;25.904062271118164;-5.504486083984375;-11.376693725585938;-0.574676513671875
1445424998028;307.7003173828125;-85.76927185058594;26.279582977294922;-4.50421142578125;-9.00347900390625;0.2883148193359375
1445424998059;305.7674560546875;-86.60507202148438;26.804584503173828;-3.60198974609375;-7.57171630859375;0.24908447265625
1445424998093;303.90966796875;-87.78314208984375;26.80681037902832;-1.3660736083984375;-6.0222625732421875;0.052947998046875
1445424998126;303.0766296386719;-88.50316619873047;26.705713272094727;-0.6207733154296875;-6.2183990478515625;0.445220947265625
1445424998162;301.7381591796875;-89.31050872802734;26.339981079101562;-0.7972869873046875;-6.72833251953125;1.1120758056640625
